Available_bike_stands,StationID,Hour,Weekday,past_available_bike_stands,Total_Available_bike_stands,Temp,Weather(Rain),Wind_Speed
10.1667,38,5,1,10.0,1296.3333,5.0,1,4.6
11.8333,38,6,1,10.1667,1271.3333,5.0,1,4.1
7.8333,38,7,1,11.8333,1278.1667,5.21,1,4.6
7.0,38,8,1,7.8333,1259.5,6.2,0,4.1
9.8333,38,9,1,7.0,1265.8333,6.76,1,5.7
12.0,38,10,1,9.8333,1253.3333,7.81,0,5.7
17.3333,38,11,1,12.0,1241.0,9.08,1,7.7
19.8333,38,12,1,17.3333,1206.5,9.3,0,7.2
16.0,38,13,1,19.8333,1203.6667,9.69,0,8.2
13.5,38,14,1,16.0,1202.0,10.07,0,8.2
22.8333,38,15,1,13.5,1192.6667,9.96,0,8.7
22.1667,38,16,1,22.8333,1199.1667,9.88,0,6.7
23.5,38,17,1,22.1667,1208.3333,9.54,0,7.7
19.3333,38,18,1,23.5,1176.1667,8.93,0,6.7
23.8333,38,19,1,19.3333,1232.5,8.62,1,4.1
28.8333,38,20,1,23.8333,1217.5,8.61,0,4.6
30.8333,38,21,1,28.8333,1241.3333,8.5,1,4.6
29.5,38,22,1,30.8333,1242.3333,8.42,1,5.1
32.0,38,23,1,29.5,1246.5,8.09,1,5.7
36.0,38,1,2,35.3333,1255.0,7.24,0,4.1
36.0,38,2,2,36.0,1270.8333,7.27,0,3.1
36.0,38,3,2,36.0,1268.8333,6.79,0,4.1
36.0,38,4,2,36.0,1236.0,6.49,0,5.1
36.6667,38,5,2,36.0,1246.0,5.96,0,3.6
34.3333,38,6,2,36.6667,1200.8333,6.87,1,3.1
32.1667,38,7,2,34.3333,1123.8333,6.79,1,3.6
37.0,38,8,2,32.1667,990.1667,7.44,1,3.1
39.0,38,9,2,37.0,1136.8333,8.74,1,2.6
38.8333,38,10,2,39.0,1180.3333,9.64,0,3.1
37.3333,38,11,2,38.8333,1209.0,11.03,0,5.7
39.1667,38,12,2,37.3333,1149.3333,12.34,0,5.1
37.5,38,13,2,39.1667,1119.1667,12.44,1,7.2
32.8333,38,14,2,37.5,1222.8333,12.43,0,5.1
26.1667,38,15,2,32.8333,1217.3333,13.27,0,5.7
18.3333,38,16,2,26.1667,1142.6667,13.02,0,3.6
8.6667,38,17,2,18.3333,995.0,13.01,0,3.6
0.3333,38,18,2,8.6667,1098.0,11.77,0,4.1
5.0,38,19,2,0.3333,1174.6667,9.92,0,5.1
3.5,38,20,2,5.0,1222.8333,9.9,0,4.1
13.5,38,21,2,3.5,1260.8333,10.05,0,4.1
13.8333,38,22,2,13.5,1269.0,9.97,0,3.6
17.0,38,23,2,13.8333,1278.8333,9.88,0,4.1
16.0,38,1,3,16.1667,1303.5,8.24,0,4.6
16.0,38,2,3,16.0,1301.3333,8.02,0,3.6
16.0,38,3,3,16.0,1275.6667,8.5,0,4.1
16.0,38,4,3,16.0,1261.6667,8.1,0,4.1
15.1667,38,5,3,16.0,1286.0,7.86,0,3.1
10.5,38,6,3,15.1667,1242.0,7.81,0,3.1
11.1667,38,7,3,10.5,1125.1667,8.57,0,1.0
18.0,38,8,3,11.1667,921.8333,10.25,0,1.5
36.5,38,9,3,18.0,1113.5,11.84,0,2.6
37.3333,38,10,3,36.5,1168.3333,14.8,0,4.1
37.6667,38,11,3,37.3333,1182.0,15.58,0,3.6
36.3333,38,12,3,37.6667,1117.6667,15.89,0,4.6
35.0,38,13,3,36.3333,1114.8333,15.94,0,4.1
36.1667,38,14,3,35.0,1207.1667,15.03,0,4.1
32.6667,38,15,3,36.1667,1212.3333,15.18,0,4.6
31.5,38,16,3,32.6667,1144.1667,14.99,0,3.6
24.6667,38,17,3,31.5,1006.3333,14.35,1,3.6
23.3333,38,18,3,24.6667,1107.1667,13.2,1,3.6
20.0,38,19,3,23.3333,1191.5,13.09,0,3.1
20.0,38,20,3,20.0,1236.0,12.97,0,3.1
21.8333,38,21,3,20.0,1259.8333,12.56,1,5.7
22.5,38,22,3,21.8333,1298.0,11.9,0,2.6
17.6667,38,23,3,22.5,1268.3333,11.47,0,3.1
20.0,38,1,4,19.3333,1320.0,11.29,0,3.6
20.0,38,2,4,20.0,1326.1667,11.07,0,3.6
20.0,38,3,4,20.0,1309.3333,10.95,0,4.1
20.0,38,4,4,20.0,1279.6667,10.61,0,3.6
21.6667,38,5,4,20.0,1319.8333,10.22,0,3.6
17.5,38,6,4,21.6667,1250.0,10.11,0,5.1
18.1667,38,7,4,17.5,1136.0,10.21,1,3.6
31.0,38,8,4,18.1667,914.5,10.91,0,3.6
39.3333,38,9,4,31.0,1130.5,11.34,1,3.6
39.1667,38,10,4,39.3333,1204.5,11.95,0,3.6
37.1667,38,12,4,37.8333,1138.8333,12.81,0,3.6
37.1667,38,12,4,37.8333,1138.8333,12.94,0,3.6
37.3333,38,13,4,37.1667,1121.6667,13.2,0,2.6
35.1667,38,14,4,37.3333,1225.0,13.43,0,3.6
32.8333,38,15,4,35.1667,1229.1667,13.3,0,3.6
27.1667,38,16,4,32.8333,1141.1667,13.13,0,3.1
24.3333,38,17,4,27.1667,1002.0,12.29,0,2.6
26.6667,38,18,4,24.3333,1069.3333,11.35,0,2.6
27.5,38,19,4,26.6667,1180.3333,9.89,0,2.1
29.8333,38,20,4,27.5,1252.1667,9.88,0,4.1
32.8333,38,21,4,29.8333,1250.0,9.65,0,4.1
31.0,38,22,4,32.8333,1270.5,9.87,0,5.1
80.0,38,1,2,73.1667,1293.6667,3.91,0,1.0
80.0,38,2,2,80.0,1294.6667,3.08,0,1.5
80.0,38,3,2,80.0,1294.0,2.97,0,2.1
80.0,38,4,2,80.0,1234.0,1.96,0,2.1
78.3333,38,5,2,80.0,1298.5,1.76,0,3.6
69.6667,38,6,2,78.3333,1216.1667,1.81,0,2.1
66.8333,38,7,2,69.6667,1117.1667,1.99,0,1.5
72.8333,38,8,2,66.8333,897.6667,3.9,0,2.1
75.5,38,9,2,72.8333,1114.8333,7.9,0,2.6
75.3333,38,10,2,75.5,1218.6667,11.1,0,3.1
77.1667,38,11,2,75.3333,1167.5,13.06,0,2.1
73.8333,38,12,2,77.1667,1133.5,14.39,0,3.6
64.8333,38,14,2,76.1667,1172.8333,15.19,0,4.1
64.3333,38,15,2,64.8333,1157.6667,14.26,0,4.6
58.6667,38,16,2,64.3333,1108.6667,13.24,0,4.6
58.0,38,17,2,58.6667,983.1667,11.16,0,3.6
61.3333,38,18,2,58.0,1064.3333,9.05,0,3.1
65.5,38,19,2,61.3333,1163.8333,7.57,0,1.5
72.1667,38,20,2,65.5,1196.3333,7.53,0,1.5
73.6667,38,21,2,72.1667,1256.6667,5.1,0,1.5
82.8333,38,22,2,73.6667,1246.8333,4.46,0,2.1
65.6667,38,23,2,82.8333,1268.1667,3.33,0,1.5
40.0,38,1,3,40.0,1296.6667,3.88,0,2.1
40.0,38,2,3,40.0,1300.0,2.4,0,0.5
40.0,38,3,3,40.0,1277.0,2.53,0,2.1
40.0,38,4,3,40.0,1241.8333,2.14,0,1.0
39.1667,38,5,3,40.0,1291.0,1.75,0,1.5
37.5,38,6,3,39.1667,1210.6667,1.69,0,1.5
37.0,38,7,3,37.5,1106.3333,2.93,0,1.5
38.0,38,8,3,37.0,920.3333,3.63,0,3.1
34.0,38,9,3,38.0,1115.3333,6.2,0,5.1
28.6667,38,10,3,34.0,1181.0,8.75,0,5.1
30.0,38,11,3,28.6667,1187.6667,9.62,0,5.7
32.1667,38,12,3,30.0,1148.1667,10.77,0,3.1
38.0,38,13,3,32.1667,1110.5,11.91,0,2.1
35.8333,38,14,3,38.0,1214.5,12.76,0,2.6
25.5,38,15,3,35.8333,1192.1667,12.77,0,2.1
37.6667,38,16,3,25.5,1106.0,11.14,0,3.6
24.5,38,17,3,37.6667,980.5,9.05,0,3.1
28.0,38,18,3,24.5,1045.0,7.46,0,3.1
35.5,38,19,3,28.0,1145.6667,6.84,0,3.1
35.0,38,20,3,35.5,1206.3333,6.34,0,3.1
34.3333,38,21,3,35.0,1254.5,6.12,0,1.5
35.8333,38,22,3,34.3333,1271.1667,5.67,0,1.0
37.3333,38,23,3,35.8333,1276.6667,5.15,0,2.6
40.0,38,1,4,40.0,1302.0,5.3,0,1.5
40.0,38,2,4,40.0,1305.0,5.31,0,0.5
40.0,38,3,4,40.0,1304.0,5.31,0,2.1
40.0,38,4,4,40.0,1268.8333,5.88,0,5.1
39.5,38,5,4,40.0,1298.1667,7.22,0,4.1
35.8333,38,6,4,39.5,1244.0,7.24,0,2.6
33.1667,38,7,4,35.8333,1116.5,6.48,0,1.0
34.5,38,8,4,33.1667,918.3333,7.16,0,0.5
42.3333,38,9,4,34.5,1215.8333,8.13,0,1.0
38.3333,38,10,4,42.3333,1180.6667,9.14,0,1.0
38.3333,38,11,4,38.3333,1174.6667,8.86,0,0.5
34.1667,38,12,4,38.3333,1149.1667,9.98,1,4.1
38.6667,38,13,4,34.1667,1120.6667,10.09,0,4.1
33.3333,38,14,4,38.6667,1196.3333,10.73,0,5.7
27.6667,38,15,4,33.3333,1190.6667,10.13,0,6.2
26.3333,38,16,4,27.6667,1088.5,10.03,0,6.2
33.0,38,17,4,26.3333,995.3333,9.5,1,4.6
38.3333,38,18,4,33.0,1075.3333,9.11,1,4.6
33.8333,38,19,4,38.3333,1144.0,8.93,0,4.1
29.1667,38,20,4,33.8333,1181.8333,9.21,0,3.6
30.5,38,21,4,29.1667,1217.8333,9.11,0,3.6
28.6667,38,22,4,30.5,1258.1667,9.01,0,3.6
34.3333,38,23,4,28.6667,1278.0,8.54,1,3.6
12.0,39,1,5,13.0,1274.3333,7.96,0,3.6
12.0,39,2,5,12.0,1284.6667,7.06,0,2.1
12.0,39,3,5,12.0,1299.6667,6.55,0,1.5
12.0,39,4,5,12.0,1241.0,6.96,0,3.6
10.3333,39,5,5,12.0,1265.3333,6.88,0,2.1
11.8333,39,6,5,10.3333,1192.8333,6.9,0,2.6
14.8333,39,7,5,11.8333,1121.0,5.13,0,2.1
18.5,39,8,5,14.8333,903.6667,6.32,0,1.5
18.8333,39,9,5,18.5,1090.6667,8.75,0,1.0
12.8333,39,10,5,18.8333,1138.3333,10.73,0,2.6
16.1667,39,11,5,12.8333,1135.5,12.51,0,3.1
17.6667,39,12,5,16.1667,1101.8333,13.93,0,2.1
18.0,39,13,5,17.6667,1100.1667,12.96,0,2.6
17.1667,39,14,5,18.0,1181.5,12.35,1,2.6
16.6667,39,15,5,17.1667,1181.3333,11.22,1,3.6
18.8333,39,16,5,16.6667,1100.3333,10.67,1,3.6
17.3333,39,17,5,18.8333,1035.8333,9.65,1,4.1
17.0,39,18,5,17.3333,1174.1667,9.65,1,5.1
18.3333,39,19,5,17.0,1214.0,9.67,1,4.6
17.6667,39,20,5,18.3333,1234.8333,9.65,1,1.0
22.1667,39,21,5,17.6667,1267.8333,9.65,1,4.1
15.3333,39,22,5,22.1667,1273.0,9.65,1,3.6
18.3333,39,23,5,15.3333,1265.6667,9.34,1,4.1
19.0,39,1,6,19.1667,1304.6667,8.64,0,4.1
19.0,39,2,6,19.0,1295.8333,7.99,1,6.7
19.0,39,3,6,19.0,1289.6667,7.02,1,4.1
19.0,39,4,6,19.0,1260.1667,5.93,0,4.6
19.5,39,5,6,19.0,1308.6667,5.63,0,4.6
18.8333,39,6,6,19.5,1276.6667,4.8,0,3.6
15.6667,39,7,6,18.8333,1269.1667,5.61,0,2.6
13.0,39,8,6,15.6667,1259.5,6.97,1,2.1
14.3333,39,9,6,13.0,1226.6667,8.46,1,2.1
17.8333,39,10,6,14.3333,1236.6667,8.51,1,5.1
19.6667,39,11,6,17.8333,1220.5,10.43,1,6.7
17.5,39,12,6,19.6667,1232.5,10.88,1,8.7
17.1667,39,13,6,17.5,1239.1667,11.07,1,8.7
15.1667,39,14,6,17.1667,1237.6667,11.3,1,10.8
17.5,39,15,6,15.1667,1232.0,10.37,1,8.7
12.0,39,16,6,17.5,1238.1667,9.04,1,9.3
9.1667,39,17,6,12.0,1212.8333,8.47,1,7.7
8.6667,39,18,6,9.1667,1249.3333,7.51,1,8.7
8.1667,39,19,6,8.6667,1218.1667,7.4,1,7.7
7.5,39,20,6,8.1667,1271.0,6.9,1,6.7
7.1667,39,21,6,7.5,1263.8333,6.48,1,7.2
3.5,39,22,6,7.1667,1261.3333,6.28,1,8.2
4.8333,39,23,6,3.5,1281.8333,6.06,1,5.7
4.0,39,1,7,3.3333,1297.3333,5.95,1,6.7
4.0,39,2,7,4.0,1302.0,5.95,1,6.2
4.0,39,3,7,4.0,1311.3333,6.18,1,5.1
4.0,39,4,7,4.0,1260.8333,6.06,1,5.1
4.8333,39,6,7,4.0,1284.6667,6.06,1,5.1
4.8333,39,6,7,4.0,1284.6667,6.17,1,4.6
3.0,39,7,7,4.8333,1290.5,6.12,0,3.6
1.1667,39,8,7,3.0,1274.6667,5.88,0,3.6
1.5,39,9,7,1.1667,1269.8333,6.01,1,3.1
0.0,39,10,7,1.5,1236.1667,5.18,1,4.1
0.5,39,11,7,0.0,1260.5,4.43,1,1.0
2.6667,39,12,7,0.5,1263.0,3.74,1,4.6
3.0,39,13,7,2.6667,1275.1667,2.75,1,5.1
2.1667,39,14,7,3.0,1258.8333,2.37,1,5.7
1.5,39,15,7,2.1667,1272.1667,2.45,1,6.7
1.1667,39,16,7,1.5,1279.5,1.68,1,7.7
0.5,39,17,7,1.1667,1263.5,0.46,1,6.7
0.0,39,18,7,0.5,1278.1667,0.46,1,6.7
0.1667,39,19,7,0.0,1257.1667,0.75,1,7.7
2.0,39,20,7,0.1667,1288.3333,1.18,1,6.2
4.1667,39,21,7,2.0,1281.0,1.4,1,6.7
0.5,39,22,7,4.1667,1292.3333,1.7,1,5.7
0.3333,39,23,7,0.5,1263.6667,1.4,1,5.7
0.0,39,1,1,0.0,1302.3333,1.52,1,4.6
0.0,39,2,1,0.0,1302.8333,1.53,1,5.1
0.0,39,3,1,0.0,1314.0,1.35,0,4.6
0.0,39,4,1,0.0,1265.3333,1.36,1,4.1
0.1667,39,5,1,0.0,1278.8333,1.71,0,4.6
3.1667,39,6,1,0.1667,1209.5,1.74,1,3.6
4.3333,39,7,1,3.1667,1131.1667,2.24,1,3.6
16.6667,39,8,1,4.3333,969.1667,2.78,1,3.6
18.3333,39,9,1,16.6667,1122.5,3.31,1,3.1
13.5,39,10,1,18.3333,1189.0,4.22,1,4.6
14.5,39,11,1,13.5,1192.3333,4.55,1,5.7
15.0,39,12,1,14.5,1142.6667,4.31,1,6.2
12.8333,39,13,1,15.0,1125.0,5.11,1,9.3
8.8333,39,15,1,9.8333,1199.8333,5.69,1,4.6
11.6667,39,16,1,8.8333,1142.1667,4.6,1,5.7
17.3333,39,17,1,11.6667,1019.5,4.04,0,4.6
10.6667,39,18,1,17.3333,1072.8333,3.49,1,4.1
12.0,39,19,1,10.6667,1165.5,3.77,0,3.6
14.1667,39,20,1,12.0,1199.6667,4.15,1,5.1
14.6667,39,21,1,14.1667,1246.3333,3.92,1,5.1
11.1667,39,22,1,14.6667,1270.8333,3.81,1,5.7
10.8333,39,23,1,11.1667,1275.0,3.31,1,7.2
11.0,39,1,2,11.0,1270.5,3.72,1,6.2
11.0,39,2,2,11.0,1275.3333,4.38,0,6.7
11.0,39,3,2,11.0,1242.8333,4.9,1,7.2
11.0,39,4,2,11.0,1229.0,4.98,1,8.2
11.5,39,5,2,11.0,1282.5,5.0,1,8.2
16.0,39,6,2,11.5,1236.3333,4.99,1,7.7
17.8333,39,7,2,16.0,1118.0,5.28,1,7.2
18.6667,39,8,2,17.8333,876.3333,5.84,0,8.2
18.0,39,9,2,18.6667,1063.5,7.03,1,9.3
15.5,39,10,2,18.0,1136.5,7.97,0,8.2
14.3333,39,11,2,15.5,979.3333,9.51,1,8.7
18.0,39,12,2,14.3333,1124.6667,10.0,0,7.2
18.6667,39,13,2,18.0,1108.5,10.12,0,7.7
15.5,39,14,2,18.6667,1166.3333,9.88,1,6.7
17.1667,39,15,2,15.5,1212.1667,9.43,0,6.2
16.6667,39,17,2,15.6667,1018.3333,8.69,1,5.7
16.6667,39,17,2,15.6667,1018.3333,8.47,0,4.1
16.6667,39,18,2,16.6667,1105.1667,7.88,0,3.6
16.1667,39,19,2,16.6667,1201.6667,7.07,1,4.6
16.5,39,20,2,16.1667,1262.6667,6.9,1,4.6
15.6667,39,22,2,18.8333,1263.8333,6.99,1,6.7
11.8333,39,23,2,15.6667,1233.3333,7.13,1,8.2
12.0,39,1,3,12.1667,1275.6667,8.96,1,4.6
12.0,39,2,3,12.0,1285.0,9.67,1,5.1
12.0,39,3,3,12.0,1273.8333,9.78,1,4.6
12.0,39,4,3,12.0,1231.1667,9.54,1,4.1
12.0,39,5,3,12.0,1294.8333,9.52,0,5.1
11.8333,39,6,3,12.0,1228.6667,9.35,1,5.1
10.6667,39,7,3,11.8333,1117.6667,9.25,1,4.6
19.3333,39,8,3,10.6667,916.0,9.41,1,5.1
19.5,39,9,3,19.3333,1122.0,9.48,1,5.7
18.6667,39,10,3,19.5,1185.0,9.68,1,5.7
19.8333,39,11,3,18.6667,1180.8333,7.05,1,4.6
19.1667,39,12,3,19.8333,1149.6667,6.55,1,4.6
19.3333,39,13,3,19.1667,1138.0,6.03,1,7.7
18.8333,39,14,3,19.3333,1193.1667,5.84,1,7.2
18.1667,39,15,3,18.8333,1215.3333,6.87,0,9.3
16.5,39,16,3,18.1667,1119.8333,7.05,1,9.8
18.5,39,17,3,16.5,1014.8333,6.6,1,9.3
18.3333,39,18,3,18.5,1086.0,6.05,1,8.7
17.0,39,19,3,18.3333,1154.1667,5.75,0,7.7
13.3333,39,20,3,17.0,1248.5,5.28,1,6.7
9.1667,39,21,3,13.3333,1239.8333,5.0,1,6.2
12.1667,39,22,3,9.1667,1256.5,5.0,0,6.2
13.1667,39,23,3,12.1667,1279.3333,4.83,1,7.2
12.0,39,1,4,12.0,1300.1667,4.68,1,6.7
12.0,39,2,4,12.0,1310.6667,4.4,0,7.7
12.0,39,3,4,12.0,1299.5,4.39,1,6.7
10.0,39,4,4,12.0,1270.3333,4.4,0,7.7
10.6667,39,5,4,10.0,1297.1667,4.58,0,9.3
10.5,39,6,4,10.6667,1231.5,4.64,1,11.8
13.1667,39,7,4,10.5,1120.6667,4.99,0,11.3
18.3333,39,8,4,13.1667,933.0,5.1,1,12.9
19.3333,39,9,4,18.3333,1114.3333,5.56,1,13.4
11.6667,39,10,4,19.3333,1189.3333,6.87,1,12.9
12.8333,39,11,4,11.6667,1211.3333,6.95,1,12.3
14.6667,39,12,4,12.8333,1152.3333,7.95,1,12.9
18.3333,39,13,4,14.6667,1134.5,9.27,1,11.3
17.3333,39,14,4,18.3333,1225.5,9.55,1,11.8
16.5,39,15,4,17.3333,1208.5,8.65,1,9.3
17.3333,39,16,4,16.5,1128.5,7.94,1,9.8
17.8333,39,17,4,17.3333,1021.3333,7.12,1,9.3
19.1667,39,18,4,17.8333,1099.1667,6.33,1,6.2
18.8333,39,19,4,19.1667,1170.8333,5.12,0,5.1
19.0,39,20,4,18.8333,1239.0,4.23,1,4.1
18.1667,39,21,4,19.0,1251.6667,3.92,0,5.1
18.6667,39,22,4,18.1667,1262.0,3.78,0,4.6
19.1667,39,23,4,18.6667,1256.5,3.15,0,4.1
18.0,39,1,5,18.1667,1286.3333,2.05,1,3.1
18.0,39,2,5,18.0,1281.1667,1.51,0,2.6
18.0,39,3,5,18.0,1275.3333,1.9,0,2.1
18.0,39,4,5,18.0,1205.3333,2.1,0,2.1
18.1667,39,5,5,18.0,1255.5,3.29,1,2.6
16.0,39,6,5,18.1667,1192.6667,3.98,1,3.1
12.5,39,7,5,16.0,1112.1667,4.63,0,3.6
18.3333,39,8,5,12.5,969.6667,5.88,0,3.6
18.1667,39,9,5,18.3333,1140.1667,5.89,1,4.6
10.0,39,10,5,18.1667,1207.0,6.26,1,5.1
9.5,39,11,5,10.0,1183.0,6.75,1,5.7
7.1667,39,12,5,9.5,1142.3333,7.75,1,6.2
9.6667,39,13,5,7.1667,1121.5,8.78,1,7.7
6.3333,39,14,5,9.6667,1175.3333,9.68,1,8.2
4.8333,39,15,5,6.3333,1184.6667,10.04,1,4.6
7.8333,39,16,5,4.8333,1115.5,10.22,1,5.1
18.1667,39,17,5,7.8333,1035.0,9.52,1,10.3
16.6667,39,18,5,18.1667,1134.5,8.18,0,7.2
18.5,39,19,5,16.6667,1181.8333,7.43,1,5.7
19.6667,39,20,5,18.5,1243.5,7.48,0,5.7
18.8333,39,21,5,19.6667,1238.6667,7.13,1,7.2
19.5,39,22,5,18.8333,1266.3333,6.37,0,9.3
19.5,39,23,5,19.5,1262.3333,6.06,0,5.1
19.0,39,1,6,19.1667,1303.8333,5.75,0,4.1
19.0,39,2,6,19.0,1296.5,6.4,0,5.7
19.0,39,3,6,19.0,1293.0,6.62,1,5.7
19.0,39,4,6,19.0,1246.8333,6.75,0,8.2
19.0,39,5,6,19.0,1310.8333,6.81,1,7.2
18.6667,39,6,6,19.0,1292.0,5.95,1,6.2
17.3333,39,7,6,18.6667,1276.8333,5.95,1,7.7
19.6667,39,8,6,17.3333,1241.8333,6.29,1,9.8
18.8333,39,9,6,19.6667,1237.3333,6.98,0,11.3
16.0,39,10,6,18.8333,1230.0,7.69,1,10.8
15.8333,39,11,6,16.0,1190.8333,7.97,0,10.8
16.8333,39,12,6,15.8333,1180.1667,8.32,1,12.3
19.1667,39,13,6,16.8333,1175.6667,7.94,0,11.3
17.3333,39,14,6,19.1667,1186.0,7.51,1,7.7
16.3333,39,15,6,17.3333,1167.0,7.5,0,8.7
15.1667,39,16,6,16.3333,1192.1667,6.96,1,5.7
9.8333,39,17,6,15.1667,1191.3333,6.79,0,5.1
5.1667,39,18,6,9.8333,1227.5,6.32,1,3.1
1.0,39,19,6,5.1667,1232.0,5.69,1,2.6
2.6667,39,20,6,1.0,1219.3333,5.23,1,2.1
0.8333,39,21,6,2.6667,1253.0,4.77,1,3.1
0.0,39,22,6,0.8333,1250.3333,4.01,1,3.1
0.8333,39,23,6,0.0,1248.0,3.35,1,3.1
3.0,39,1,7,2.8333,1275.3333,2.72,1,2.1
3.0,39,2,7,3.0,1282.1667,2.58,1,2.6
3.0,39,3,7,3.0,1271.5,2.21,1,1.5
3.0,39,4,7,3.0,1240.1667,2.31,1,4.1
3.0,39,5,7,3.0,1280.1667,2.68,1,3.1
3.1667,39,6,7,3.0,1283.8333,3.13,1,7.2
4.1667,39,7,7,3.1667,1249.1667,2.86,1,7.7
4.1667,39,8,7,4.1667,1250.6667,3.41,0,7.2
5.1667,39,9,7,4.1667,1246.6667,4.57,0,6.7
4.3333,39,10,7,5.1667,1228.0,5.62,0,10.3
9.1667,39,11,7,4.3333,1197.3333,5.34,1,13.9
10.8333,39,12,7,9.1667,1193.0,5.21,0,12.9
10.8333,39,13,7,10.8333,1179.3333,5.15,1,7.2
12.3333,39,14,7,10.8333,1204.1667,3.73,1,18.5
11.8333,39,15,7,12.3333,1205.3333,3.35,1,9.8
16.5,39,16,7,11.8333,1207.5,3.71,1,7.2
19.3333,39,17,7,16.5,1207.1667,2.63,1,7.7
16.5,39,18,7,19.3333,1215.5,1.86,1,7.7
17.6667,39,19,7,16.5,1234.3333,1.86,1,6.7
15.3333,39,20,7,17.6667,1266.8333,1.51,1,7.7
17.6667,39,21,7,15.3333,1238.3333,1.51,1,7.7
15.8333,39,22,7,17.6667,1248.6667,1.61,0,7.2
13.8333,39,23,7,15.8333,1244.5,1.27,1,7.7
12.0,39,1,1,12.0,1256.6667,1.17,1,6.2
12.0,39,2,1,12.0,1263.3333,1.27,1,7.2
12.0,39,3,1,12.0,1270.6667,1.36,1,6.7
12.0,39,4,1,12.0,1226.1667,1.14,0,6.7
12.0,39,5,1,12.0,1282.5,1.26,1,8.2
14.0,39,6,1,12.0,1175.5,1.8,0,3.6
15.1667,39,7,1,14.0,1065.8333,2.34,1,5.1
18.6667,39,8,1,15.1667,959.6667,3.93,1,4.6
18.6667,39,9,1,18.6667,1088.6667,5.12,0,5.7
17.1667,39,10,1,18.6667,1135.5,6.26,1,4.1
19.6667,39,11,1,17.1667,1173.6667,7.43,0,5.7
14.5,39,12,1,19.6667,1122.1667,8.04,0,5.7
18.6667,39,13,1,14.5,1089.5,8.13,1,6.2
16.5,39,14,1,18.6667,1164.1667,8.81,0,5.1
13.1667,39,15,1,16.5,1186.0,8.47,1,6.7
12.1667,39,16,1,13.1667,1089.0,8.62,0,7.7
17.6667,39,17,1,12.1667,998.0,7.82,1,8.2
15.3333,39,18,1,17.6667,1105.1667,7.06,1,8.7
18.1667,39,19,1,15.3333,1163.5,7.3,1,10.3
21.8333,39,20,1,18.1667,1204.8333,7.74,1,10.3
16.0,39,21,1,21.8333,1211.1667,8.73,1,10.3
15.0,39,22,1,16.0,1239.8333,9.2,1,11.3
17.3333,39,23,1,15.0,1234.8333,9.89,1,9.8
19.0,39,1,2,19.0,1235.6667,9.57,1,11.8
19.0,39,2,2,19.0,1273.8333,6.08,1,7.7
19.0,39,3,2,19.0,1272.6667,5.6,1,7.2
19.0,39,4,2,19.0,1220.0,4.81,1,8.2
19.1667,39,5,2,19.0,1270.1667,4.44,1,9.8
18.1667,39,6,2,19.1667,1190.5,4.25,1,6.2
17.8333,39,7,2,18.1667,1113.6667,3.92,1,5.7
17.8333,39,8,2,17.8333,915.6667,3.93,1,4.1
18.0,39,9,2,17.8333,1108.0,4.2,1,6.7
18.1667,39,10,2,18.0,1160.5,5.0,1,5.7
18.3333,39,11,2,18.1667,1190.0,6.91,1,6.7
17.5,39,12,2,18.3333,1134.6667,6.33,1,5.7
19.3333,39,13,2,17.5,1131.5,6.16,1,8.7
16.8333,39,14,2,19.3333,1202.0,7.21,1,9.8
9.0,39,15,2,16.8333,1189.3333,7.22,1,10.3
5.0,39,16,2,9.0,1127.0,6.87,1,12.3
13.1667,39,17,2,5.0,1010.3333,6.58,0,10.8
13.1667,39,18,2,13.1667,1010.3333,5.96,1,12.9
3.1667,39,19,2,13.1667,812.1667,5.72,1,10.8
10.5,39,20,2,3.1667,1223.3333,5.98,1,10.8
14.5,39,21,2,10.5,1254.8333,5.98,1,10.8
14.8333,39,22,2,14.5,1243.0,5.98,0,11.8
17.6667,39,23,2,14.8333,1301.3333,5.97,1,12.3
17.0,39,1,3,17.3333,1284.6667,5.34,1,11.3
17.0,39,2,3,17.0,1285.5,5.75,1,11.8
17.0,39,3,3,17.0,1285.5,5.84,1,14.9
17.0,39,4,3,17.0,1237.3333,5.96,1,13.9
17.6667,39,5,3,17.0,1297.5,5.89,1,14.4
18.8333,39,6,3,17.6667,1248.0,5.7,0,15.4
14.3333,39,7,3,18.8333,1139.6667,5.72,1,15.4
18.1667,39,8,3,14.3333,976.0,6.18,1,12.3
18.8333,39,9,3,18.1667,1100.6667,6.92,1,14.4
16.8333,39,10,3,18.8333,1148.1667,8.25,0,12.9
17.8333,39,11,3,16.8333,1183.8333,9.2,1,13.4
16.6667,39,12,3,17.8333,1125.8333,9.3,0,13.4
19.5,39,13,3,16.6667,1097.3333,9.21,1,12.3
18.3333,39,14,3,19.5,1206.5,8.58,1,13.4
16.5,39,15,3,18.3333,1185.5,8.05,1,13.4
17.1667,39,16,3,16.5,1136.0,7.74,1,10.3
17.3333,39,17,3,17.1667,1020.5,7.43,1,6.2
18.5,39,18,3,17.3333,1094.1667,7.13,1,8.2
18.6667,39,19,3,18.5,1193.5,7.13,1,5.7
19.0,39,20,3,18.6667,1249.8333,7.47,1,7.7
19.3333,39,21,3,19.0,1246.3333,7.86,1,7.7
18.8333,39,22,3,19.3333,1279.6667,7.85,1,8.7
19.3333,39,23,3,18.8333,1322.0,7.84,1,8.2
19.0,39,1,4,15.8333,1315.5,8.32,1,8.7
